,pc1,pc2,pc3,pc4,pc5,pc6,pc7,cluster
56,321.50000756569284,-0.040881232401519654,-0.11535291016891334,-0.0003591927929131896,-0.015031695970430843,-0.04291480884066897,0.007789510626579617,16
57,320.499993099426,-0.004953794933760736,0.1861811642561346,0.159282938432712,0.19532342444113845,-0.051216644515671046,0.09847849257882531,16
58,319.5000001767354,-0.03848830699055729,-0.11623126310529062,0.047809600662868594,0.07091116922590744,0.012083386772134014,-0.044970954097483744,16
59,318.49998446908,0.05362621305671738,0.07144492157854637,0.16594872799610402,-0.08180272901648274,0.0610117118572543,0.15371425705580066,16
60,317.49998663008023,0.07766756165576119,-0.01359580966371465,0.17097574387103695,-0.02003609323974825,0.1395687706020033,0.1288821011370271,16
61,316.50001463526394,-0.011372640917639511,0.2374115262939349,-0.14153442721289258,-0.12608558313027,-0.02161310195487729,-0.019273743060357354,16
62,315.49999955236495,0.6464230120922921,-0.08883360294038692,-0.09159692256532591,-0.05143264994175696,-0.021679540245714383,-0.11666793117121534,16
63,314.49998478285005,0.026021508138589857,0.2132189633369511,0.18215782492727314,0.25009901632983106,-0.04025718379182709,0.11492058249036276,16
64,313.499981498405,0.030318366121969226,0.16967485455840847,0.17442757952564952,0.23189998499683212,-0.02403430160849832,0.0793324867403725,16
65,312.49999677560555,-0.021558612751584966,-0.045088885479280104,0.1385033431383789,-0.038788466183594605,-0.13097320444210458,-0.065856894728438,16
66,311.50000143490786,-0.05565887513891448,-0.09367168065034816,0.020551918359109928,0.010238834291862045,-0.029887141965940032,-0.06571355133118123,16
67,310.4999969073102,-0.05883562357936501,-0.04403155670347974,0.06500259030543888,-0.004407935995379605,0.007594853549724211,-0.07971143329350949,16
68,309.50000891608994,-0.01820159560553115,-0.09488139570312792,0.05655655967533767,0.06498885764855739,-0.022969619079861114,0.02727469996220388,16
69,308.50000373888565,-0.014513056164178856,-0.0632410974706156,-0.0008546070522168646,0.07131906522934033,0.16188385646494785,0.0011845212861278202,16
70,307.5000011477064,-0.006852695754979682,-0.16671894954482017,-0.057419170910376016,0.03896598333132471,-0.1437742723400186,-0.06143997104840042,16
71,306.5000036496962,0.0020676783412480705,-0.1515986329381245,-0.057776242337200995,0.13799520835177226,0.19192775964415623,0.011679878941124683,16
72,305.500014417949,-0.03980043035087952,0.06444625494122067,-0.17158757839008104,0.05511865073333115,-0.029417257255255406,-0.036709848689566886,16
73,304.49998580759825,-0.028248852746166085,0.02542866508509613,0.13763751266970925,-0.060976823682844995,0.07546703135196565,-0.18501472518387774,16
74,303.50000118648205,-0.0186237352059709,-0.04024595228039531,0.15389465172897074,-0.014895665766276805,-0.08088455468228528,-0.00866523554256522,16
75,302.4999895735031,-0.05634615802275286,0.053316961164075256,0.08529596331223359,0.05471601466090233,-0.009647625092824448,-0.05831098774413943,16
76,301.49999355668115,-0.014924605579231597,-0.13022915554284262,0.12062981867790028,0.013950468910843932,0.05136931476716246,-0.0014477175749096263,16
77,300.500003091441,-0.03644157242266031,0.13643977443217964,-0.019763771774563958,-0.0395014804701465,0.05469738741626994,-0.07620409448023538,16
78,299.4999858380593,-0.015327978713741199,-0.06270007434128692,0.2120169618910692,-0.14706139269201926,0.17359988808151292,0.059722937684603884,16
79,298.4999949950296,-0.0065563765409529665,0.024093085174893312,0.0023391277127256813,0.252818373673227,0.06432136733712922,0.05360990612558787,16
80,297.5000150267132,-0.045886549901998835,0.13930590057429765,-0.07659414043125969,-0.09690228885510184,-0.07745818844398829,0.028203457008811002,16
81,296.5000116355511,-0.04567191685124881,0.16991906907318138,-0.049383531923011766,-0.09502019214940632,-0.06337128587882576,0.0022182453427778944,16
82,295.4999856079113,-0.008929438949248698,0.1615115091390852,0.20760119248723008,0.14750833504511862,-0.03284968537234627,0.061045674588035656,16
83,294.49999588532836,-0.021210532040573597,-0.10209319445404992,0.11661024267410332,0.002044758978070624,-0.03193883379553179,-0.12020463560267125,16
84,293.4999901285831,0.04003109826106895,0.14525784912616374,0.15937397945313928,0.23969552498273214,-0.05622590226777514,0.14697839116175548,16
85,292.49999689965307,-0.03277547605715934,0.052228442282259264,-0.03244637285140877,0.08353789840216617,0.06318042372760146,-0.11572837168839743,16
86,291.4999966838076,-0.0358505524002274,-0.08747594457944871,0.11453012971948805,0.06456459876231518,0.011326630841859498,-0.06562375794492137,16
87,290.49996367549284,0.1780967222938251,-0.036132141646099035,0.41162322619288033,-0.07730997353563215,0.006064715425282436,-0.10930772221869195,16
88,289.4999854988459,0.04280354448158528,0.12541939387209014,0.1136289346040353,-0.0836581411915304,0.04408510462788468,0.14073554927477544,16
89,288.49999472947184,0.006865238659867708,0.0929326070133214,0.01993758488128979,0.24243427341210408,0.045304589053436393,0.04108026553555701,2
90,287.49999610665714,0.005216326468048331,0.07084427608088237,-0.011937278939932794,0.24191769525761667,0.0603026147472458,0.05099855316651795,2
91,286.499998825914,-0.022927733483010235,-0.07530881675059192,0.03538314131164171,0.03284344776784557,-0.06465569669679992,0.044941060891171454,2
92,285.50001011880227,-0.020971520107681225,0.15022148314029973,0.05376864581086396,-0.07351985195422005,-0.10079277922682688,-0.003053420825868701,2
93,284.49998345548863,0.03477965885260581,0.13901850920634332,0.16377109561234873,0.21767492551873774,-0.03664138047480517,0.11876701401712983,2
94,283.5000078965361,-0.02967033762267423,-0.1709501310070875,0.04240072104888466,-0.02144883046252672,-0.17129276884645644,0.01228915937747021,2
95,282.4999933939338,-0.03179270083104768,-0.11905284264362138,0.06892543643043708,-0.04333299055826701,-0.02652058011313995,-0.07979759912611283,2
96,281.4999756299185,0.935617654939026,-0.09041634150431652,-0.036259708505425606,-0.004396639921362293,-0.03222484303026343,0.14768144022867938,2
97,280.5000007572877,-0.044665920912274525,0.011314695174969277,0.022923990062983953,-0.07989890675686821,-0.05739836841486644,-0.04386774389928028,2
98,279.49996867342236,0.9956564833694241,-0.09281265525687672,-0.010790434419887446,-0.022239473301614847,-0.005723963723855544,0.08687567638860712,2
99,278.50001451266195,-0.033460374134761155,0.258695905995382,-0.051941500274168446,-0.027345347308938832,-0.03370243843518491,0.06096485974603273,2
100,277.49999930260685,-0.030508629526207354,0.09947885303717498,-0.030213390658636367,-0.044874750526969966,0.018143930168723156,-0.0076295160137134985,2
101,276.5000138259092,-0.03678364331243368,0.07288137648507162,-0.16312004420813006,0.05369063730491889,-0.026242723525181803,-0.045400452813891504,2
102,275.50000835415415,-0.008767199020171229,-0.1795556889235404,-0.04648627867467699,0.07202363317343201,0.10471842449394124,0.02030604291946385,2
103,274.5000083332284,-0.00823704306914877,-0.17930104009174222,-0.04670930833276328,0.07198082010589861,0.10421823312610004,0.02040072558337759,2
104,273.4999808053632,-0.0195151435057434,0.0753782137786459,0.178955575806198,-0.14575643360330467,0.183992258539085,-0.017815064267992845,2
105,272.49998885254587,0.0018005449009346457,0.21887607902743347,0.2081803458703031,0.15858755228389215,-0.040809776903935946,0.059379058031414564,2
106,271.4999874680862,0.0002888769223865388,0.22333425156627157,0.2113236844001999,0.1611671282667165,-0.03965974865449749,0.044858081833416254,2
107,270.5000029327094,-0.012941906245867347,-0.06509999962744914,-5.106812836976873e-05,0.18654749858925232,0.021985811888597856,0.0855217577919564,2
108,269.4999997988458,-0.02752999622514597,-0.03809315359642006,0.031728820936336825,0.19378495047332783,0.010427253149482405,0.056675913275842954,2
109,268.49999250281206,-0.00456531210052444,0.200990917877519,0.16504492610286708,0.19100525701393486,-0.050283989138854374,0.09330279899137231,2
110,267.49999827178425,-0.03541735152278781,-0.07092720512101211,-0.012174261016514988,0.11134901273167055,0.14926380567549127,-0.04895173487484461,2
111,266.50000999375646,-0.04284784032653829,0.23585312434796332,-0.11182303594260223,-0.05080573842630115,-0.024225979738442253,-0.040476517749481446,2
112,265.4999919876782,-0.02289121579264557,-0.010359394080090852,0.07775460294168164,-0.07589584667361209,-0.11085959247352906,-0.1983904854699829,2
113,264.500008467286,-0.05195907853153609,0.23288496027136213,-0.08550642659781191,-0.06156154326140987,-0.016605430529920192,-0.048963275581158594,2
114,263.49999276695377,-0.03213972575690171,0.06516957121949397,0.04009096697454633,0.08300777660891848,0.04866781687561794,-0.09766141093053377,2
115,262.4999901375536,-0.0550012527205179,-0.01723667605125881,0.18182895406077976,-0.057966130624600994,-0.14982673115829953,-0.1215064345410534,2
116,261.49999661251826,-0.012920653704208775,-0.10794293156459907,0.17849894200188757,-0.03522600310234071,-0.12707938018697146,-0.09759050842444977,2
117,260.5000020030047,-0.007911422443710714,-0.11088861395045853,0.11848456625075038,-0.047433420425859796,-0.12697966105206307,-0.05906534261128754,2
118,259.50002169841537,-0.02388278911833927,0.14403328916892535,-0.10238616897834059,-0.09498561944159628,-0.10596134101588292,0.04466572063447985,2
119,258.5000139810052,-0.023265997960155403,0.16748011514925687,-0.21281756848088937,0.0638374525639959,-0.0069920016047092266,-0.052083758516354724,2
120,257.50000571289416,-0.041826659701950486,0.19948532881337588,-0.12467376421162278,0.03018630789939416,-0.012172058374950459,-0.06288277921198936,2
121,256.4999926050221,0.026747262900321686,-0.0551859502079186,0.12601729188916747,-0.027090904245918195,-0.14386812417191416,-0.06834428483927318,2
122,255.50000651234913,-0.032032382163634354,-0.0057931006192997285,0.07676998689416757,-0.017391648845831633,0.02478419305317653,0.014202855448766689,2
123,254.50000453837748,-0.01574375485331731,0.21334263331399098,-0.09336496532404148,-0.04575855711620076,-0.0011569662907376804,-0.019908244139702973,2
124,253.49998063241063,0.6818308938751155,-0.015416286355642773,-0.020663776205359738,-0.07798091568086507,0.07750133030803222,0.15036215337256612,2
125,252.4999999297906,-0.015617009836836674,-0.13196001101446161,-0.03187992094973883,0.13285940500182014,0.1802792808268099,-0.02526470727840147,2
126,251.49999572608684,-0.026533146151732315,-0.11387415515954231,-0.02005571560440941,0.15924615181248067,0.11020249461976635,-0.04664955495395295,2
127,250.50000436108854,-0.028417591699135273,-0.13744895680703448,0.04951225980396929,0.03994758581423797,-0.05204102216785231,-0.020693831163766052,2
128,249.50000523987126,-0.024761224436043273,0.026591873416751705,0.027072459266656627,-0.017608676753602684,-0.1857059380450738,0.005977637234421387,2
129,248.49998196535554,0.013869491476172655,0.19521779324629843,0.1523081243751881,0.17431152615389175,0.026081063905280984,0.009397640629621121,2
130,247.4999968825857,-0.0018067018084445348,0.04896469345351054,0.05464941058969202,0.11462903725177191,-0.12501588500567082,0.11548074145635241,2
131,246.50000300019775,-0.053129696054409224,-0.19939996045844455,-0.025066032052860704,0.017736959208776378,0.013200284907456063,0.014499457076039179,2
132,245.5000074298352,-0.0245921586512663,-0.15181335747050548,0.02438801618325269,0.037694226909949155,-0.05472276830399353,0.008937723639452609,11
133,244.5000109652029,-0.04198453310549597,0.2008021124079292,-0.038503771972425015,-0.0859044215939889,-0.04980160903501541,-0.0032495573888322053,11
134,243.4999930977349,-0.005790551952421016,-0.09651911691382777,-0.09745803126423652,0.14752874792889045,0.1541978639780408,-0.03592143384202666,11
135,242.49998034568063,-0.012001669245093799,0.001807926314423221,0.11241902094149125,-0.13297413957972268,0.19446131800638494,0.06376889530305246,11
136,241.50000543953448,-0.04381485323895329,-0.20273993102223534,-0.029857928210174935,0.07602493883119808,-0.04792558061953894,-0.044017860965543526,11
137,240.50000411012272,-0.0014002640274652961,-0.0649099875506037,0.13683491615115814,0.05181459157143824,0.004804006862332895,0.08260235255540564,11
138,239.49999590809009,0.0024644393315877227,0.021964863804443686,0.15554742139660457,-0.06666729765545522,-0.09246677034494732,-0.08269056668414547,11
139,238.49999319337653,-0.043110262401651556,-0.07221444347521928,0.10140901044418403,0.05885790307901579,0.009359379383781195,-0.09212566202489333,11
140,237.50000478377464,-0.032193579491020634,-0.16011705071659915,-0.06044003034719984,0.10123194996943763,0.037458099331791575,-0.02111150399113028,11
141,236.4999867873496,-0.008793122924513515,-0.07609077817388611,0.1166247424590943,0.012260799917223878,0.0758247552570296,-0.07058086229437788,11
142,235.5000093161166,-0.0347212267642719,-0.0003895729292136773,-0.124602492407822,-0.007430600457370759,0.09797697935489959,0.01472004665946617,11
143,234.4999981042193,-0.041808116333529356,-0.14072516564718962,-0.004817084472973402,0.04823447947312627,0.08452188644375609,-0.012326535020420757,11
144,233.49999188529216,-0.03974029795123372,-0.11482069055662064,0.0450764780760445,0.043860541880022016,0.09431963823691111,-0.06301798295061564,11
145,232.49999074046602,-0.016032290663404634,0.036584169100541075,0.06250829651524069,-0.009144927925743333,0.07034996689767899,-0.18114329206957938,11
146,231.49998915412942,-0.025368247223453117,0.1598019515892421,0.16376013877186527,0.081446055414139,0.028239263708203833,-0.0405705450008246,11
147,230.4999952897604,-0.003949016396870111,-0.16553165082862217,0.022186811342304043,-0.0727247590078201,0.04191631195066105,-0.021673897626208586,11
148,229.5000000213081,-0.050158312354883015,0.08096016666154211,-0.05796281496518449,0.011231545904068335,0.016512174962816786,-0.06818759058083487,11
149,228.4999908728566,0.005514738786119372,-0.034127058610181886,0.05615660961406119,0.012466042642273995,-0.007797731337558502,-0.1373564111144769,11
150,227.50001235326258,-0.035277236263558304,0.15073986725484267,-0.09224787343083181,-0.05420281932236244,0.041732612417839966,-0.03563600288057489,11
151,226.50002253652576,-0.041510693721255904,0.08772172853559226,-0.2471291202359441,0.014648462425836468,0.014927400565350085,0.017629091162626818,11
152,225.500022350315,-0.0410005362647891,0.08778495874419434,-0.24659325669426357,0.015160897406269268,0.015261229451289653,0.016550797284038753,11
153,224.50002234621823,-0.040442521335152,0.08772002232074004,-0.24641508479355503,0.014930737455194097,0.015651749546306305,0.016590187183413773,11
154,223.50002235748983,-0.040473661353258514,0.08771136874246588,-0.24649052679806074,0.014907860340755343,0.0156136011849547,0.01663866483070554,11
155,222.4999919830503,-0.016271729357256844,-0.023524753116228248,0.08816453849082699,0.0027509167831231826,-0.12816114408347445,-0.11386932418258366,11
156,221.49999435011918,-0.025454202945312972,-0.08773873251734762,0.1356004358780388,0.015289379069609955,-0.0363440076260297,-0.10296690610818546,11
157,220.50002514277043,-0.03343015497611044,-0.10726272500011949,-0.043130778925553705,-0.10184712971804719,-0.02900847967781325,0.10379097996858397,11
158,219.50001212572448,-0.018102021826029737,0.14727859682474337,0.0373608441253302,-0.06430999489807589,-0.09459742782460705,0.00730443931901113,11
159,218.50000130612636,-0.030933941608383246,-0.09923554016260083,0.0038020542913300773,0.11239706239746303,0.040215580793349,-0.03938231916746588,11
160,217.4999923446523,-0.04239579343521184,-0.07462155324586245,0.09444841746575082,0.019764331280813386,0.059065179938942405,-0.014677001887668246,11
161,216.4999853714055,0.7062718406161408,0.04479169227382855,-0.018408381173700365,-0.025464779558567116,0.021769566605981717,-0.17247326312170372,11
162,215.49997837159853,-0.01899641540635771,0.02823046385358241,0.18454451978957678,-0.09164010472425042,0.20143328817100545,-0.040285432971584184,11
163,214.49997658508423,-0.015188485339206758,0.019701311029485014,0.21476016517463728,-0.09610126278337475,0.18866657264095663,-0.051163521529808194,11
164,213.49999845309785,-0.014893699280319651,-0.13860412631455366,0.0308392707554681,0.05437929684192878,-0.0119213134956903,-0.015296079117926761,11
165,212.49999768506515,-0.0001933698054572275,0.011021267470089071,0.14634742741673099,-0.018041448602140644,0.06134656948089476,-0.043857488654242084,11
166,211.4999959232064,0.017572877357861613,-0.12885483070251355,0.08809876002820469,-0.0632177996930073,-0.10382120597867901,-0.03398771534596923,11
167,210.5000042249906,-0.040612039395257635,-0.08149063810530158,0.04913142892049104,-0.09662347355161256,-0.08983373881473702,-0.036497463795781476,11
168,209.50001522054652,-0.02681906630075551,-0.16141075423721948,-0.06863427861977334,-0.11341273191236009,-0.005229549715815796,0.08890136759945486,11
169,208.49999735118828,0.05992588857927208,-0.1888567533457726,-0.02156212865471621,0.05027035845751773,0.10554037564574807,0.08257790560386767,11
170,207.50000435803645,-0.040801422086827126,-0.08155504075389398,0.04919893081120901,-0.09664361617454242,-0.08991060793582395,-0.03627310779431806,11
171,206.49999836460265,-0.01878762274962026,0.13100313378295914,-0.03489280268565331,-0.07465492848316775,0.014395110048103907,0.004343792071923263,11
172,205.4999966938968,-0.01998950574267672,0.1364325595890396,-0.03131402140885196,-0.06497478697552155,0.013888764957691861,-0.013200245137891472,11
173,204.50000222635842,0.001786174965382272,-0.11958262847539405,0.15207759102336343,0.028407947362167972,-0.024303353817840885,0.02110919489470719,11
174,203.50000566381897,-0.052438227837064685,0.18629044840563636,-0.1775412465903925,0.04582647935842522,0.0467056798536258,-0.08257291642734413,17
175,202.50001025933213,0.004636772651645004,-0.23964702569929547,-0.07104168709053281,-0.009923939314388796,0.0941899907039536,0.0705457485485316,17
176,201.4999776415744,-0.011511838034993307,0.009706007938042842,0.25058120189344935,-0.1893859383163864,0.018757509802664357,-0.05504790660553434,17
177,200.49999552116253,-0.01960319362886006,-0.09615068211167967,0.06017751100063262,0.0253527793623356,0.060935050917275364,0.01638402062225288,17
178,199.499999960235,-0.04838367859388049,-0.04205865301960326,-0.045528917630162716,-0.02436645104624885,-0.0017256215995778965,-0.00855933090303179,17
179,198.50000868454396,-0.05071764460943751,0.21898941217162224,-0.0963829831214919,-0.08608550096114997,-0.05569792545954785,-0.03907005745677245,17
180,197.50000493992295,-0.00883853031694142,-0.110186609062353,0.10102938658269331,-0.017809960708913698,0.03183122667202641,0.04943079584487545,17
181,196.5000059484664,-0.050553868293148264,0.08683266084249204,-0.19585864301793773,0.014560356414842447,0.04156228882343881,-0.05006756743879963,17
182,195.50000669404716,-0.05055567971782225,0.08101788195780292,-0.20404176483411643,0.015007171678143255,0.039656612275742596,-0.044131782968419804,17
183,194.49999936290726,-0.04785754715073018,0.1654379226636554,-0.10291494921294181,-0.04918371488744909,0.03628720632655321,-0.06560028967928203,17
184,193.49998622258377,0.04786102007640084,0.05498315893169797,0.13782228976916588,-0.10137171339002916,0.04864570216298663,0.15711068716401666,17
185,192.50000343411247,-0.003186762074938158,-0.06329243226706284,0.13724927894468192,0.05343985974630819,0.003521436476279912,0.0747487425990133,17
186,191.49999401663104,-0.017004360968989458,-0.004898914341413997,0.09436114003356423,-0.04579005601157845,-0.003924868119401948,-0.12191354808616992,17
187,190.50000693115376,-0.003000816735435042,-0.10337551695094092,-0.03156579241292915,0.0036733220078805475,0.014686675262258038,-0.045127444514844385,17
188,189.49998712254276,-0.05370567107059922,0.0736392959685493,0.08361974246990966,0.029044604294493525,0.04366019637406082,-0.10771298864331999,17
189,188.49998808027723,0.03478847999620241,-0.0668349599592425,0.024384907083932084,0.08456279304775104,-0.0030022988074830297,0.008177756298103637,17
190,187.49999735369002,-0.02558110833014218,-0.07641491087080399,-0.09243078621860855,0.0829376696816202,0.0948405783226055,-0.13354797155817155,17
191,186.50000010966764,-0.01042809209597457,-0.08582130575852293,-0.1224756833077316,0.07862382250791324,0.09307281033206516,-0.13111056446897199,17
192,185.49999252785892,-0.03167532103698271,-0.06164245121933111,0.00021517324139793065,-0.05255504534443588,0.048841718185099754,-0.14703791029921898,17
193,184.49998694745625,-0.020792590411555442,0.0852803514004037,0.06359707502887782,-0.06219469011814362,0.026208656048534396,-0.17173041045398652,17
194,183.4999936069787,-0.03382989024126,-0.04950634900299123,-0.054050026837085555,0.07782852715191944,0.10667360542888833,-0.16653029047211343,17
195,182.50001524092636,-0.014428592386833068,0.23914994311928375,-0.14955563835422825,-0.12696727760229942,-0.02564647326819911,-0.021385356778540688,17
196,181.5000016212756,0.0032786129848295094,-0.15254580983165017,-0.04486851449050573,0.09514625785320228,0.04228018234324734,-0.026048074378485657,17
197,180.49998532607535,-0.00932472726318638,0.055022036072586884,0.07423182703827844,-0.06762969852509934,0.1364957640507373,-0.15357579137634075,17
198,179.50000473338918,-0.020390724459132058,-0.11417805025669113,0.04819963614853561,-0.02534782753597252,-0.09112689007424539,-0.008687295888371666,17
199,178.5000038504623,-0.0152358106330364,-0.13131047661829473,-0.003560771519574799,-0.055619295126012734,0.013219824382513928,0.02843047327954659,17
